Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Average_score,Score_discrepancy,Ratings_sales_ratio
Brain Challenge,DS,2008,Misc,Ubisoft,0,41,0,0,0,03,0,45,68,7,7,4,Ubisoft,E,69,2,153,3333333
Rock Band 4,XOne,2015,Misc,Harmonix Music Systems,0,38,0,04,0,0,05,0,47,79,27,6,4,54,Harmonix Music Systems,T,72,15,153,1914894
Spider-Man 3,DS,2007,Platform,Activision,0,41,0,02,0,0,04,0,47,79,21,6,5,17,Vicarious Visions,E10+,72,14,153,1914894
Call of Duty: Ghosts,WiiU,2013,Shooter,Activision,0,22,0,09,0,01,0,03,0,34,69,6,3,4,256,Treyarch,M,52,35,152,9411765
The Saboteur,X360,2009,Action,Electronic Arts,0,26,0,2,0,0,05,0,51,73,69,8,2,141,Pandemic Studios,M,78,9,152,9411765
Way of the Samurai,PS2,2002,Action,Eidos Interactive,0,13,0,1,0,25,0,03,0,51,74,22,8,2,19,Acquire,M,78,8,152,9411765
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009,Fighting,Nintendo,0,44,0,03,0,0,04,0,51,74,23,8,1,21,8ing/Raizing,T,78,7,152,9411765
Alien: Isolation,XOne,2014,Shooter,Sega,0,22,0,24,0,0,04,0,51,78,24,7,8,314,Creative Assembly,M,78,0,152,9411765
Lunar: Silver Star Story Complete,PS,1998,Role-Playing,Kadokawa Shoten,0,27,0,18,0,06,0,04,0,55,78,15,9,1,35,Game Arts,T,84,13,152,7272727
No More Heroes,Wii,2007,Action,Rising Star Games,0,29,0,17,0,04,0,05,0,55,83,64,8,4,259,Grasshopper Manufacture,M,84,1,152,7272727
God of War: Origins Collection,PS3,2011,Action,Sony Computer Entertainment,0,39,0,08,0,02,0,06,0,55,84,58,8,4,208,Ready at Dawn,M,84,0,152,7272727
Pokemon Channel,GC,2003,Adventure,Nintendo,0,24,0,06,0,07,0,01,0,38,55,21,6,22,Ambrella,E,58,5,152,6315789
Hannah Montana: The Movie,X360,2009,Adventure,Disney Interactive Studios,0,14,0,05,0,0,02,0,21,25,4,3,8,48,n-Space,E,32,13,152,3809524
How to Train Your Dragon,Wii,2010,Action,Activision,0,23,0,15,0,0,04,0,42,59,11,7,4,Etranges Libellules,E10+,64,11,152,3809524
Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,0,16,0,17,0,0,1,0,42,61,38,6,8,106,Armature Studio,T,64,7,152,3809524
Skylanders: Trap Team,PS4,2014,Action,Activision,0,19,0,18,0,0,07,0,44,78,46,5,6,32,Toys for Bob,E10+,67,22,152,2727273
Harry Potter and the Order of the Phoenix,Wii,2007,Action,Electronic Arts,0,38,0,05,0,0,04,0,46,69,34,7,2,28,EA Games,E10+,70,3,152,173913
Two Worlds II,PS3,2011,Role-Playing,Unknown,0,26,0,1,0,06,0,05,0,46,70,28,7,65,Reality Pump,M,70,0,152,173913
Alice: Madness Returns,X360,2011,Adventure,Electronic Arts,0,27,0,14,0,04,0,04,0,5,70,67,8,1,157,Spicy Horse,M,76,11,152
Test Drive Unlimited,PSP,2007,Racing,Atari,0,08,0,27,0,0,15,0,5,80,18,7,3,29,Melbourne House,E10+,76,7,152
Activision Anthology,PS2,2002,Misc,Activision,0,25,0,19,0,0,06,0,5,75,13,7,7,6,Contraband Entertainment,E,76,2,152
Syphon Filter 3,PS,2001,Shooter,Sony Computer Entertainment,0,29,0,2,0,0,03,0,52,73,19,8,5,36,Sony Bend,M,79,12,151,9230769
Hotel Dusk: Room 215,DS,2007,Adventure,Nintendo,0,26,0,04,0,22,0,03,0,54,78,57,8,6,102,Cing,T,82,8,151,8518519
The Sims: Bustin' Out,XB,2003,Simulation,Electronic Arts,0,4,0,14,0,0,02,0,56,81,26,8,9,12,Maxis,T,85,8,151,7857143
Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0,25,0,25,0,0,08,0,58,90,52,8,5,3069,Nixxes Software,M,88,5,151,7241379
Tony Hawk's Pro Skater 4,GC,2002,Sports,Activision,0,45,0,12,0,0,02,0,58,91,19,8,6,21,Neversoft Entertainment,T,88,5,151,7241379
Tiger Woods PGA Tour 14,PS3,2013,Sports,Electronic Arts,0,16,0,14,0,0,07,0,37,74,28,3,8,26,EA Tiburon,E,56,36,151,3513514
Naruto Shippuden: Ninja Destiny 2,DS,2008,Fighting,Takara Tomy,0,19,0,02,0,13,0,02,0,37,55,12,5,7,11,Takara Tomy,T,56,2,151,3513514
Call of Duty: Advanced Warfare,PC,2014,Shooter,Activision,0,15,0,23,0,0,03,0,41,78,18,4,5,1136,Sledgehammer Games,M,62,33,151,2195122
NFL Head Coach,PS2,2006,Sports,Electronic Arts,0,38,0,01,0,0,06,0,45,66,22,6,9,15,EA Tiburon,E,68,3,151,1111111
Major League Baseball 2K11,X360,2011,Sports,Take-Two Interactive,0,4,0,03,0,0,03,0,45,69,27,6,8,24,Visual Concepts,E,68,1,151,1111111
MySims Racing,Wii,2009,Racing,Electronic Arts,0,19,0,23,0,0,05,0,47,68,22,7,4,5,EA Games,E,71,6,151,0638298
The Matrix: Path of Neo,PS2,2005,Action,Atari,0,41,0,01,0,0,07,0,49,69,42,7,9,42,Shiny Entertainment,T,74,10,151,0204082
Tales of Legendia,PS2,2005,Role-Playing,Namco Bandai Games,0,07,0,05,0,35,0,02,0,49,72,37,7,7,38,Namco,T,74,5,151,0204082
Dragon Ball Z: Burst Limit,X360,2008,Fighting,Atari,0,24,0,18,0,03,0,05,0,49,72,50,7,6,41,Dimps Corporation, Namco Bandai Games,T,74,4,151,0204082
Ridge Racer 3D,3DS,2011,Racing,Namco Bandai Games,0,19,0,15,0,12,0,03,0,49,75,59,7,2,56,Namco Bandai Games,E,74,3,151,0204082
Silent Hill 4: The Room,PS2,2004,Action,Konami Digital Entertainment,0,25,0,19,0,0,06,0,51,76,54,7,8,191,KCET,M,77,2,150,9803922
Overwatch,PC,2016,Shooter,Activision,0,25,0,24,0,0,04,0,53,91,62,6,8,4052,Blizzard Entertainment,T,80,23,150,9433962
Bulletstorm,PS3,2011,Shooter,Electronic Arts,0,23,0,2,0,01,0,08,0,53,83,57,7,7,288,Epic Games, People Can Fly,M,80,6,150,9433962
NCAA March Madness 2005,PS2,2004,Sports,Electronic Arts,0,44,0,02,0,0,07,0,53,78,19,8,3,13,EA Canada,E,80,5,150,9433962
MLB SlugFest 20-04,PS2,2003,Sports,Midway Games,0,26,0,2,0,0,07,0,53,78,23,8,3,8,Midway,E,80,5,150,9433962
Rune Factory: A Fantasy Harvest Moon,DS,2006,Role-Playing,Rising Star Games,0,35,0,01,0,14,0,03,0,53,78,26,8,1,52,Neverland,E,80,3,150,9433962
Time Crisis II,PS2,2001,Shooter,Namco Bandai Games,0,26,0,2,0,0,07,0,53,81,21,7,9,20,Namco,T,80,2,150,9433962
Rock Band 3,PS3,2010,Misc,MTV Games,0,43,0,08,0,0,05,0,57,91,34,8,95,Harmonix Music Systems,T,86,11,150,877193
XCOM: Enemy Unknown,PS3,2012,Strategy,Take-Two Interactive,0,24,0,23,0,0,1,0,57,89,20,8,2,296,Firaxis Games,M,86,7,150,877193
Tony Hawk's Pro Skater 4,GBA,2002,Sports,Activision,0,41,0,15,0,0,01,0,57,85,13,8,8,4,Vicarious Visions,E,86,3,150,877193
BlazBlue: Calamity Trigger,PS3,2009,Fighting,PQube,0,36,0,1,0,06,0,06,0,57,87,50,8,4,112,Arc System Works,T,86,3,150,877193
Madden NFL 06,GC,2005,Sports,Electronic Arts,0,44,0,11,0,0,02,0,57,86,21,8,5,11,EA Sports,E,86,1,150,877193
Metroid Prime: Trilogy,Wii,2009,Shooter,Nintendo,0,42,0,05,0,0,14,0,61,91,48,9,3,316,Retro Studios,T,92,2,150,8196721
Skylanders: SuperChargers,WiiU,2015,Action,Activision,0,25,0,19,0,0,04,0,48,87,13,5,6,65,Vicarious Visions,E10+,72,31,150
Far Cry 2,PC,2008,Action,Ubisoft,0,01,0,45,0,0,03,0,48,85,34,5,8,1345,Ubisoft Montreal,M,72,27,150
NFL Street 2,XB,2004,Sports,Electronic Arts,0,36,0,11,0,0,02,0,48,78,44,6,5,11,EA Tiburon,E,72,13,150
Fight Night Round 3,PSP,2006,Fighting,Electronic Arts,0,46,0,01,0,0,04,0,52,74,22,8,1,22,EA Chicago,T,78,7,150
Fortune Street,Wii,2011,Misc,Nintendo,0,25,0,03,0,17,0,02,0,48,68,42,7,5,24,Marvelous AQL,E,72,7,150
F.E.A.R. 2: Project Origin,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0,32,0,15,0,0,05,0,52,77,68,8,114,Monolith Productions,M,78,3,150
Rune Factory 2: A Fantasy Harvest Moon,DS,2008,Role-Playing,Rising Star Games,0,32,0,03,0,15,0,03,0,52,77,14,7,9,30,Neverland,E,78,2,150
Madagascar: Escape 2 Africa,PS2,2008,Action,Activision,0,12,0,0,0,26,0,38,56,4,5,8,6,Toys for Bob,E,57,2,150
Tiger Woods PGA Tour 09,PSP,2008,Sports,Electronic Arts,0,07,0,18,0,0,1,0,36,53,4,5,5,6,Exient Entertainment,E,54,2,150
Okami,Wii,2008,Action,Capcom,0,43,0,09,0,04,0,05,0,6,90,44,8,9,236,Ready at Dawn,T,90,1,150
Tiger Woods PGA Tour 11,X360,2010,Sports,Electronic Arts,0,28,0,19,0,0,05,0,52,79,51,7,8,19,EA Sports,E,78,1,150
Gun,XB,2005,Shooter,Activision,0,38,0,12,0,0,02,0,52,79,55,7,8,29,Neversoft Entertainment,M,78,1,150
Silent Hill: Origins,PSP,2007,Action,Konami Digital Entertainment,0,22,0,15,0,04,0,1,0,52,78,40,7,8,107,Climax Group, Climax Studios,M,78,0,150
Odin Sphere,PS2,2007,Role-Playing,Square Enix,0,23,0,18,0,09,0,06,0,56,83,49,8,6,59,Vanilla Ware,T,84,3,150
Gravity Rush,PSV,2012,Action,Sony Computer Entertainment,0,21,0,17,0,09,0,08,0,56,83,73,8,5,625,SCE Japan Studio,T,84,2,150
Harvest Moon: Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,0,34,0,13,0,11,0,01,0,59,81,25,9,6,116,TOSE,E,88,15,149,1525424
MVP Baseball 2004,XB,2004,Sports,Electronic Arts,0,44,0,13,0,0,02,0,59,90,31,8,5,19,EA Sports,E,88,5,149,1525424
RalliSport Challenge,XB,2002,Racing,Microsoft Game Studios,0,39,0,16,0,0,02,0,57,87,32,8,3,19,Digital Illusions,E,85,4,149,122807
Soul Reaver 2,PS2,2001,Action,Eidos Interactive,0,27,0,21,0,0,07,0,55,80,22,8,5,35,Crystal Dynamics,M,82,5,149,0909091
WWE SmackDown vs. Raw 2010,DS,2009,Fighting,THQ,0,35,0,13,0,0,05,0,53,75,7,8,3,4,Yuke's,T,79,8,149,0566038
Summoner,PS2,2000,Role-Playing,THQ,0,25,0,2,0,0,07,0,51,74,16,7,8,12,Volition Inc.,T,76,4,149,0196078
Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,0,47,0,0,0,04,0,51,76,26,7,6,38,Visual Concepts,E,76,0,149,0196078
Shadowrun,X360,2007,Role-Playing,Microsoft Game Studios,0,41,0,02,0,0,04,0,47,66,57,7,5,156,FASA Studio,M,70,9,148,9361702
Harry Potter and the Deathly Hallows - Part 2,X360,2011,Action,Electronic Arts,0,19,0,11,0,0,03,0,33,44,31,5,4,24,EA Bright Light,T,49,10,148,4848485
The SpongeBob SquarePants Movie,XB,2004,Platform,THQ,0,4,0,12,0,0,02,0,54,74,14,8,5,8,Heavy Iron Studios,E,80,11,148,1481481
Front Mission 4,PS2,2003,Strategy,Square Enix,0,14,0,11,0,25,0,04,0,54,75,39,8,6,22,Square Enix,T,80,11,148,1481481
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0,3,0,19,0,0,05,0,54,82,72,7,8,295,Ninja Theory,T,80,4,148,1481481
RPG Maker,PS,1997,Role-Playing,ASCII Entertainment,0,11,0,07,0,29,0,03,0,5,66,11,8,2,9,Kuusou Kagaku,E,74,16,148
R.U.S.E.,PS3,2010,Strategy,Ubisoft,0,18,0,22,0,02,0,08,0,5,76,37,7,3,50,Eugen Systems,T,74,3,148
SimCity Creator,Wii,2008,Simulation,Electronic Arts,0,36,0,02,0,04,0,04,0,46,67,17,6,8,13,Electronic Arts,E,68,1,147,826087
Jeremy McGrath Supercross World,PS2,2001,Racing,Acclaim Entertainment,0,11,0,09,0,0,03,0,23,35,9,3,4,16,Acclaim,T,34,1,147,826087
Star Wars: Jedi Starfighter,XB,2002,Simulation,Activision,0,35,0,07,0,0,02,0,44,78,22,5,2,5,Secret Level,T,65,26,147,7272727
Spawn: Armageddon,PS2,2003,Action,Electronic Arts,0,22,0,17,0,0,06,0,44,56,33,7,4,21,Point of View,M,65,18,147,7272727
Pirates of the Caribbean: At World's End,PS2,2007,Action,Disney Interactive Studios,0,2,0,16,0,0,05,0,42,54,10,7,10,Eurocom Entertainment Software,T,62,16,147,6190476
Okami,PS2,2006,Action,Capcom,0,11,0,03,0,15,0,34,0,63,93,69,9,3,327,Clover Studio,T,93,0,147,6190476
18 Wheeler: American Pro Trucker,PS2,2001,Racing,Acclaim Entertainment,0,2,0,15,0,0,05,0,4,61,11,5,7,18,Acclaim Studios Cheltenham,E,59,4,147,5
NHL 10,PS3,2009,Sports,Electronic Arts,0,38,0,12,0,0,07,0,57,88,35,7,9,40,EA Canada,E10+,84,9,147,3684211
Bratz: Rock Angelz,PS2,2005,Misc,THQ,0,19,0,15,0,0,05,0,38,60,7,5,1,7,Blitz Games,E,56,9,147,3684211
Titanfall 2,XOne,2016,Shooter,Electronic Arts,0,37,0,15,0,0,05,0,57,87,31,8,261,Respawn Entertainment,M,84,7,147,3684211
Marvel Nemesis: Rise of the Imperfects,GC,2005,Fighting,Electronic Arts,0,3,0,08,0,0,01,0,38,54,19,5,7,24,EA Canada, Nihilistic,T,56,3,147,3684211
Excite Truck,Wii,2006,Racing,Nintendo,0,39,0,03,0,08,0,04,0,53,72,57,8,4,83,Monster Games Inc.,E,78,12,147,1698113
Blitz: The League,XB,2004,Sports,Midway Games,0,4,0,11,0,0,02,0,53,78,30,7,7,14,Midway,M,78,1,147,1698113
Company of Heroes 2,PC,2013,Strategy,THQ,0,06,0,25,0,0,04,0,34,80,82,2,1,6157,Relic,M,50,59,147,0588235
Disney's Kim Possible: Revenge of Monkey Fist,GBA,2002,Platform,THQ,0,37,0,14,0,0,01,0,51,62,4,8,8,8,Digital Eclipse,E,75,26,147,0588235
FIFA Soccer 09,DS,2008,Sports,Electronic Arts,0,12,0,31,0,0,06,0,49,84,5,6,1,31,EA Canada,E,72,23,146,9387755
Crazy Taxi,GC,2001,Racing,Acclaim Entertainment,0,36,0,09,0,02,0,01,0,49,69,20,7,5,21,Acclaim,T,72,6,146,9387755
L.A. Rush,PS2,2005,Racing,Midway Games,0,23,0,18,0,0,06,0,47,58,31,8,10,Midway,T,69,22,146,8085106
The Sims 2: Pets,Wii,2007,Simulation,Electronic Arts,0,41,0,02,0,0,04,0,47,65,15,7,3,4,Maxis,T,69,8,146,8085106
Fight Night Round 2,XB,2005,Fighting,Electronic Arts,0,42,0,16,0,0,02,0,6,88,48,8,8,27,EA Sports,T,88,0,146,6666667
Deadpool,PS3,2013,Action,Activision,0,23,0,14,0,0,08,0,45,61,27,7,2,221,High Moon Studios,M,66,11,146,6666667
Dynasty Warriors: Strikeforce,PSP,2009,Action,Ubisoft Annecy,0,03,0,02,0,38,0,02,0,45,65,28,6,8,10,Omega Force,T,66,3,146,6666667
Major League Baseball 2K5,XB,2005,Sports,Take-Two Interactive,0,52,0,02,0,0,02,0,56,81,25,8,2,17,Kush Games,E,82,1,146,4285714
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,0,35,0,12,0,0,08,0,54,75,69,8,3,343,Sanzaru Games,E10+,79,8,146,2962963
Tiger Woods PGA Tour 08,X360,2007,Sports,Electronic Arts,0,49,0,02,0,0,04,0,54,80,45,7,8,26,EA Salt Lake,E,79,2,146,2962963
Mystery Dungeon: Shiren the Wanderer,DS,2006,Role-Playing,Sega,0,17,0,0,33,0,02,0,52,69,27,8,2,21,ChunSoft,E,76,13,146,1538462
Tomb Raider: Legend,PS2,2006,Action,Eidos Interactive,0,25,0,19,0,02,0,06,0,52,82,43,7,1,96,Crystal Dynamics,T,76,11,146,1538462
LEGO Jurassic World,WiiU,2015,Action,Warner Bros. Interactive Entertainment,0,27,0,19,0,02,0,04,0,52,71,5,8,1,14,TT Games,E10+,76,10,146,1538462
Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0,22,0,13,0,12,0,04,0,52,73,72,8,227,HAL Labs,E,76,7,146,1538462
NBA Live 09,PS3,2008,Sports,Electronic Arts,0,46,0,0,02,0,04,0,52,75,32,7,8,15,EA Canada,E,76,3,146,1538462
Disgaea 3: Absence of Justice,PS3,2008,Role-Playing,Square Enix,0,33,0,03,0,11,0,04,0,52,78,51,7,5,150,Nippon Ichi Software,T,76,3,146,1538462
Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,0,25,0,13,0,04,0,07,0,5,71,60,7,5,169,Zipper Interactive,T,73,4,146
NHL 16,XOne,2015,Sports,Electronic Arts,0,38,0,05,0,0,05,0,48,80,18,6,81,EA Sports, EA Canada,E10+,70,20,145,8333333
Need for Speed: Porsche Unleashed,GBA,2004,Racing,Zoo Digital Publishing,0,35,0,13,0,0,01,0,48,62,4,7,8,8,Pocketeers,E,70,16,145,8333333
NBA Live 14,PS4,2013,Sports,Electronic Arts,0,15,0,05,0,0,04,0,24,43,25,2,7,175,EA Sports,E,35,16,145,8333333
Lollipop Chainsaw,X360,2012,Action,Warner Bros. Interactive Entertainment,0,31,0,12,0,02,0,04,0,48,70,64,7,260,Grasshopper Manufacture,M,70,0,145,8333333
Mega Man Anniversary Collection,PS2,2004,Platform,Capcom,0,29,0,22,0,0,08,0,59,81,26,9,20,Atomic Planet Entertainment,E,86,9,145,7627119
Samurai Warriors 3,Wii,2009,Action,Nintendo,0,09,0,02,0,32,0,01,0,44,55,26,7,2,22,Omega Force,T,64,17,145,4545455
Red Dead Revolver,XB,2004,Shooter,Take-Two Interactive,0,4,0,12,0,0,02,0,55,74,61,8,5,26,Rockstar San Diego,M,80,11,145,4545455
American Chopper,PS2,2004,Racing,Zoo Digital Publishing,0,35,0,01,0,0,06,0,42,47,4,7,5,13,Creat Studios,T,61,28,145,2380952
Spectrobes: Beyond the Portals,DS,2008,Role-Playing,Disney Interactive Studios,0,36,0,11,0,0,04,0,51,70,26,7,7,14,Jupiter Corporation, Jupiter Multimedia,E10+,74,7,145,0980392
Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013,Fighting,Namco Bandai Games,0,29,0,16,0,01,0,05,0,51,70,16,7,7,67,CyberConnect2,T,74,7,145,0980392
Kung Fu Panda,PS3,2008,Action,Activision,0,21,0,21,0,0,09,0,51,76,23,7,3,18,Luxoflux, Inc.,E10+,74,3,145,0980392
Ghostbusters: The Video Game,DS,2009,Action,Atari,0,24,0,12,0,0,04,0,4,55,17,6,7,Zen Studios,E,58,5,145
Gauntlet: Seven Sorrows,PS2,2005,Role-Playing,Midway Games,0,2,0,15,0,0,05,0,4,59,38,5,7,20,Midway,T,58,2,145
Dragon Ball Z: Supersonic Warriors 2,DS,2005,Fighting,Atari,0,13,0,02,0,32,0,02,0,49,66,13,7,6,28,Arc System Works,E10+,71,10,144,8979592
Angry Birds Star Wars,PS3,2013,Strategy,Activision,0,1,0,14,0,0,05,0,29,49,6,3,6,23,Exient Entertainment,E,42,13,144,8275862
MLB 11: The Show,PS3,2011,Sports,Sony Computer Entertainment,0,54,0,0,0,04,0,58,90,30,7,8,87,SCEA San Diego Studios,E,84,12,144,8275862
Parasite Eve II,PS,1999,Role-Playing,SquareSoft,0,32,0,22,0,0,04,0,58,79,14,9,77,SquareSoft,M,84,11,144,8275862
Prince of Persia: The Two Thrones,XB,2005,Action,Ubisoft,0,33,0,22,0,0,03,0,58,85,46,8,4,28,Ubisoft,M,84,1,144,8275862
The Incredible Hulk,PS2,2008,Action,Sega,0,32,0,01,0,0,05,0,38,50,4,6,5,Edge of Reality,T,55,10,144,7368421
Fantavision,PS2,2000,Puzzle,Sony Computer Entertainment,0,14,0,11,0,19,0,04,0,47,72,18,6,3,9,SCEJ,E,68,9,144,6808511
Crazy Taxi: Fare Wars,PSP,2007,Racing,Sega,0,1,0,22,0,02,0,12,0,47,64,25,7,1,18,Sega,E10+,68,7,144,6808511
Battlefield 2: Modern Combat,XB,2005,Shooter,Electronic Arts,0,39,0,15,0,0,02,0,56,80,49,8,2,29,Digital Illusions,T,81,2,144,6428571
Fossil Fighters: Frontier,3DS,2014,Role-Playing,Nintendo,0,08,0,04,0,23,0,01,0,36,57,25,4,8,19,RED Entertainment, Spike Chunsoft,E10+,52,9,144,4444444
Shrek,XB,2001,Platform,TDK Mediactive,0,25,0,1,0,0,01,0,36,49,19,5,4,9,Digital Illusions,T,52,5,144,4444444
NBA Live 10,PS3,2009,Sports,Electronic Arts,0,46,0,02,0,01,0,05,0,54,81,32,7,5,25,EA Canada,E,78,6,144,4444444
Spec Ops: The Line,PS3,2012,Shooter,Take-Two Interactive,0,19,0,23,0,04,0,08,0,54,77,27,8,350,Yager,M,78,3,144,4444444
Metro 2033,X360,2010,Shooter,THQ,0,22,0,23,0,03,0,05,0,54,77,83,7,9,351,4A Games,M,78,2,144,4444444
Half-Life 2,XB,2005,Shooter,Electronic Arts,0,37,0,21,0,0,03,0,61,90,35,8,6,115,Valve Software,M,88,4,144,2622951
Tearaway,PSV,2013,Adventure,Sony Computer Entertainment Europe,0,14,0,34,0,0,14,0,61,87,82,8,9,391,Media Molecule,E,88,2,144,2622951
Michael Jackson: The Experience,PS3,2011,Misc,Ubisoft,0,25,0,19,0,0,08,0,52,66,11,8,4,16,Ubisoft Montreal,E10+,75,18,144,2307692
The Punisher,PS2,2005,Action,THQ,0,25,0,2,0,0,07,0,52,68,44,8,2,56,Volition Inc.,M,75,14,144,2307692
Harry Potter and the Prisoner of Azkaban,GBA,2004,Action,Electronic Arts,0,37,0,14,0,0,01,0,52,69,11,8,1,12,Griptonite Games,E,75,12,144,2307692
Dawn of Mana,PS2,2006,Role-Playing,Square Enix,0,07,0,05,0,29,0,02,0,43,57,27,6,8,11,Square Enix,T,62,11,144,1860465
Assassin's Creed: Brotherhood,PC,2011,Action,Ubisoft,0,15,0,34,0,0,1,0,59,88,24,8,2,1102,Ubisoft Montreal,M,85,6,144,0677966
Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,0,1,0,34,0,0,07,0,5,78,36,6,6,55,Konami,E,72,12,144
FIFA World Cup Germany 2006,X360,2006,Sports,Electronic Arts,0,19,0,27,0,01,0,0,48,72,49,6,6,33,EA Canada,E,69,6,143,75
Silent Hill: Downpour,PS3,2012,Action,Konami Digital Entertainment,0,21,0,15,0,04,0,06,0,46,64,41,6,9,262,Vatra,M,66,5,143,4782609
Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004,Platform,Electronic Arts,0,26,0,2,0,0,07,0,53,71,24,8,2,22,Krome Studios,E,76,11,143,3962264
Total War: Shogun 2,PC,2011,Strategy,Sega,0,19,0,31,0,0,09,0,6,90,62,8,3,1180,Creative Assembly,T,86,7,143,3333333
Half-Life,PS2,2001,Shooter,Vivendi Games,0,29,0,23,0,0,08,0,6,87,24,8,6,94,Gearbox Software,M,86,1,143,3333333
DiRT 2,Wii,2009,Racing,Codemasters,0,1,0,22,0,0,04,0,37,51,10,5,5,22,Codemasters,E10+,53,4,143,2432432
Shin Megami Tensei IV,3DS,2013,Role-Playing,Atlus,0,28,0,0,27,0,03,0,58,83,48,8,3,251,Atlus,M,83,0,143,1034483
Ace Combat: Assault Horizon,X360,2011,Action,Namco Bandai Games,0,3,0,12,0,03,0,04,0,49,78,71,6,2,82,Project Aces,T,70,16,142,8571429
Naruto: Ninja Council 3,DS,2006,Action,D3Publisher,0,39,0,0,0,03,0,42,56,23,6,5,13,Aspect,E10+,60,9,142,8571429
TRON: Evolution,PS3,2010,Action,Disney Interactive Studios,0,27,0,09,0,0,05,0,42,58,47,6,2,28,Propaganda Games,T,60,4,142,8571429
Power Gig: Rise of the SixString,PS3,2010,Misc,Unknown,0,13,0,0,0,01,0,14,36,10,0,5,4,Seven45 Studios,T,20,31,142,8571429
MX 2002 Featuring Ricky Carmichael,PS2,2001,Racing,THQ,0,27,0,21,0,0,07,0,56,76,17,8,3,9,Pacific Coast Power & Light,E,80,7,142,8571429
The Lord of the Rings: The Return of the King,GBA,2003,Action,Electronic Arts,0,4,0,15,0,0,01,0,56,77,13,8,2,11,Griptonite Games,T,80,5,142,8571429
Six Flags Fun Park,Wii,2009,Misc,Ubisoft,0,27,0,09,0,0,04,0,4,43,7,7,1,7,7 Studios,E10+,57,28,142,5
WarioWare D.I.Y.,DS,2009,Misc,Nintendo,0,17,0,18,0,2,0,04,0,59,82,53,8,7,39,Intelligent Systems,E,84,5,142,3728814
Yakuza 5,PS3,2012,Action,Sega,0,0,0,59,0,0,59,83,34,8,5,180,Ryu ga Gotoku Studios,M,84,2,142,3728814
Sesame Street: Once Upon A Monster,X360,2011,Misc,Warner Bros. Interactive Entertainment,0,39,0,09,0,0,04,0,52,79,26,6,9,22,Double Fine Productions,E,74,10,142,3076923
Crash of the Titans,Wii,2007,Action,Vivendi Games,0,39,0,02,0,0,03,0,45,69,16,5,8,22,Radical Entertainment,E10+,64,11,142,2222222
Tales of the Abyss,PS2,2005,Role-Playing,Namco Bandai Games,0,0,0,57,0,0,57,78,22,8,4,109,Namco,T,81,6,142,1052632
Fantastic 4,PS2,2005,Action,Activision,0,41,0,01,0,0,07,0,5,64,42,7,8,19,7 Studios,T,71,14,142
Viewtiful Joe,GC,2003,Action,Capcom,0,38,0,1,0,12,0,02,0,62,93,52,8,3,115,Clover Studio,T,88,10,141,9354839
Assassin's Creed II,PC,2010,Action,Ubisoft,0,01,0,45,0,0,09,0,55,86,22,6,9,1611,Ubisoft Montreal,M,78,17,141,8181818
Shrek 2,XB,2004,Platform,Activision,0,4,0,13,0,0,02,0,55,72,31,8,4,5,Luxoflux, Inc.,E,78,12,141,8181818
Hot Shots Golf: World Invitational,PSV,2011,Sports,Sony Computer Entertainment,0,15,0,11,0,25,0,05,0,55,76,55,8,1,77,Clap Hanz,E,78,5,141,8181818
Advance Wars 2: Black Hole Rising,GBA,2003,Strategy,Nintendo,0,47,0,17,0,0,01,0,65,89,34,9,4,97,Intelligent Systems,E,92,5,141,5384615
ModNation Racers,PSP,2010,Racing,Sony Computer Entertainment,0,11,0,26,0,02,0,14,0,53,73,22,7,7,22,SCEA San Diego Studios,E,75,4,141,509434
Harry Potter and the Deathly Hallows - Part 1,DS,2010,Action,Electronic Arts,0,19,0,18,0,0,04,0,41,56,6,6,4,Full Fat,E10+,58,4,141,4634146
The Terminator: Dawn of Fate,PS2,2002,Action,Atari,0,2,0,16,0,0,05,0,41,58,17,5,7,18,Paradigm Entertainment,T,58,1,141,4634146
Tenchu 2: Birth of the Stealth Assassins,PS,2000,Action,Activision,0,32,0,22,0,0,04,0,58,77,14,8,7,32,Acquire,M,82,10,141,3793103
NHL 06,PS2,2005,Sports,Electronic Arts,0,48,0,02,0,0,08,0,58,78,27,8,5,29,EA Canada,E10+,82,7,141,3793103
Alice in Wonderland,Wii,2010,Adventure,Disney Interactive Studios,0,25,0,21,0,0,05,0,51,69,18,7,4,13,Etranges Libellules,E10+,72,5,141,1764706
